------------------------ Caltech3x3
Ucr64, blas sketch fixedW matmul, N D M d:,   1000, 320,  64,   8,  (5x10):,  0.1650, (3.8788e+08/s),  0.1650, (3.8788e+08/s),  0.1660, (3.8554e+08/s),  0.1660, (3.8554e+08/s),  0.1650, (3.8788e+08/s)
Ucr64, our sketch fixedW matmul , N D M d:,   1000, 320,  64,   8,  (5x10):,  0.1640, (3.9024e+08/s),  0.1640, (3.9024e+08/s),  0.1640, (3.9024e+08/s),  0.1640, (3.9024e+08/s),  0.1640, (3.9024e+08/s)
Ucr64, blas sketch matmul       , N D M d:,   1000, 320,  64,  16,  (5x10):,  0.2460, (2.6016e+08/s),  0.2450, (2.6122e+08/s),  0.2460, (2.6016e+08/s),  0.2460, (2.6016e+08/s),  0.2460, (2.6016e+08/s)
Ucr64, our sketch matmul        , N D M d:,   1000, 320,  64,  16,  (5x10):,  0.3640, (1.7582e+08/s),  0.3630, (1.7631e+08/s),  0.3630, (1.7631e+08/s),  0.3620, (1.7680e+08/s),  0.3580, (1.7877e+08/s)
Ucr64, blas sketch fixedW matmul, N D M d:,   1000, 320,  64,  16,  (5x10):,  0.2370, (2.7004e+08/s),  0.2360, (2.7119e+08/s),  0.2330, (2.7468e+08/s),  0.2330, (2.7468e+08/s),  0.2310, (2.7706e+08/s)
Ucr64, our sketch fixedW matmul , N D M d:,   1000, 320,  64,  16,  (5x10):,  0.3340, (1.9162e+08/s),  0.3330, (1.9219e+08/s),  0.3340, (1.9162e+08/s),  0.3340, (1.9162e+08/s),  0.3340, (1.9162e+08/s)
Ucr64, blas sketch matmul       , N D M d:,   1000, 320,  64,  32,  (5x10):,  0.3790, (1.6887e+08/s),  0.3780, (1.6931e+08/s),  0.3780, (1.6931e+08/s),  0.3780, (1.6931e+08/s),  0.3800, (1.6842e+08/s)
Ucr64, our sketch matmul        , N D M d:,   1000, 320,  64,  32,  (5x10):,  0.6720, (9.5238e+07/s),  0.6700, (9.5522e+07/s),  0.6700, (9.5522e+07/s),  0.6680, (9.5808e+07/s),  0.6700, (9.5522e+07/s)
Ucr64, blas sketch fixedW matmul, N D M d:,   1000, 320,  64,  32,  (5x10):,  0.3640, (1.7582e+08/s),  0.3640, (1.7582e+08/s),  0.3640, (1.7582e+08/s),  0.3640, (1.7582e+08/s),  0.3640, (1.7582e+08/s)
Ucr64, our sketch fixedW matmul , N D M d:,   1000, 320,  64,  32,  (5x10):,  0.6310, (1.0143e+08/s),  0.6310, (1.0143e+08/s),  0.6310, (1.0143e+08/s),  0.6320, (1.0127e+08/s),  0.6310, (1.0143e+08/s)
Ucr64, blas sketch matmul       , N D M d:,   1000, 320,  64,  64,  (5x10):,  0.6480, (9.8765e+07/s),  0.6500, (9.8462e+07/s),  0.6480, (9.8765e+07/s),  0.7040, (9.0909e+07/s),  0.6630, (9.6531e+07/s)
