------------------------ Caltech3x3
------------------------ Ucr64
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,   2,  1,  (5x10):,  0.0540, (1.1852e+09/s),  0.0540, (1.1852e+09/s),  0.0540, (1.1852e+09/s),  0.0560, (1.1429e+09/s),  0.0560, (1.1429e+09/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,   2,  2,  (5x10):,  0.0910, (7.0330e+08/s),  0.0910, (7.0330e+08/s),  0.0900, (7.1111e+08/s),  0.0890, (7.1910e+08/s),  0.0890, (7.1910e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,   4,  1,  (5x10):,  0.0600, (1.0667e+09/s),  0.0600, (1.0667e+09/s),  0.0600, (1.0667e+09/s),  0.0600, (1.0667e+09/s),  0.0600, (1.0667e+09/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,   4,  2,  (5x10):,  0.0920, (6.9565e+08/s),  0.0920, (6.9565e+08/s),  0.0920, (6.9565e+08/s),  0.0920, (6.9565e+08/s),  0.0920, (6.9565e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,   4,  4,  (5x10):,  0.1540, (4.1558e+08/s),  0.1540, (4.1558e+08/s),  0.1540, (4.1558e+08/s),  0.1570, (4.0764e+08/s),  0.1570, (4.0764e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,   8,  1,  (5x10):,  0.0760, (8.4211e+08/s),  0.0760, (8.4211e+08/s),  0.0760, (8.4211e+08/s),  0.0760, (8.4211e+08/s),  0.0760, (8.4211e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,   8,  2,  (5x10):,  0.1010, (6.3366e+08/s),  0.1010, (6.3366e+08/s),  0.1010, (6.3366e+08/s),  0.1010, (6.3366e+08/s),  0.1010, (6.3366e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,   8,  4,  (5x10):,  0.1640, (3.9024e+08/s),  0.1650, (3.8788e+08/s),  0.1630, (3.9264e+08/s),  0.1630, (3.9264e+08/s),  0.1650, (3.8788e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,  16,  1,  (5x10):,  0.0950, (6.7368e+08/s),  0.0950, (6.7368e+08/s),  0.0950, (6.7368e+08/s),  0.0950, (6.7368e+08/s),  0.0950, (6.7368e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,  16,  2,  (5x10):,  0.1240, (5.1613e+08/s),  0.1240, (5.1613e+08/s),  0.1240, (5.1613e+08/s),  0.1240, (5.1613e+08/s),  0.1240, (5.1613e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,  16,  4,  (5x10):,  0.1770, (3.6158e+08/s),  0.1770, (3.6158e+08/s),  0.1770, (3.6158e+08/s),  0.1770, (3.6158e+08/s),  0.1770, (3.6158e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,  32,  1,  (5x10):,  0.1280, (5.0000e+08/s),  0.1280, (5.0000e+08/s),  0.1280, (5.0000e+08/s),  0.1280, (5.0000e+08/s),  0.1280, (5.0000e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,  32,  2,  (5x10):,  0.1570, (4.0764e+08/s),  0.1560, (4.1026e+08/s),  0.1560, (4.1026e+08/s),  0.1560, (4.1026e+08/s),  0.1570, (4.0764e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,  32,  4,  (5x10):,  0.2150, (2.9767e+08/s),  0.2140, (2.9907e+08/s),  0.2150, (2.9767e+08/s),  0.2140, (2.9907e+08/s),  0.2150, (2.9767e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,  64,  1,  (5x10):,  0.1880, (3.4043e+08/s),  0.1900, (3.3684e+08/s),  0.1890, (3.3862e+08/s),  0.1910, (3.3508e+08/s),  0.1880, (3.4043e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,  64,  2,  (5x10):,  0.2180, (2.9358e+08/s),  0.2180, (2.9358e+08/s),  0.2220, (2.8829e+08/s),  0.2220, (2.8829e+08/s),  0.2230, (2.8700e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64,  64,  4,  (5x10):,  0.2830, (2.2615e+08/s),  0.2830, (2.2615e+08/s),  0.2790, (2.2939e+08/s),  0.2790, (2.2939e+08/s),  0.2790, (2.2939e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64, 128,  1,  (5x10):,  0.2990, (2.1405e+08/s),  0.3070, (2.0847e+08/s),  0.3070, (2.0847e+08/s),  0.3070, (2.0847e+08/s),  0.3170, (2.0189e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64, 128,  2,  (5x10):,  0.3480, (1.8391e+08/s),  0.3500, (1.8286e+08/s),  0.3540, (1.8079e+08/s),  0.3400, (1.8824e+08/s),  0.3450, (1.8551e+08/s)
Ucr64, osnap fixedW   , N D M d s:,   1000, 320,  64, 128,  4,  (5x10):,  0.4050, (1.5802e+08/s),  0.4050, (1.5802e+08/s),  0.4050, (1.5802e+08/s),  0.4020, (1.5920e+08/s),  0.3970, (1.6121e+08/s)
------------------------ Ucr128
Ucr128, osnap fixedW   , N D M d s:,   1000, 320, 128,   2,  1, (5x10):,  0.0750, (1.7067e+09/s),  0.0740, (1.7297e+09/s),  0.0740, (1.7297e+09/s),  0.0740, (1.7297e+09/s),  0.0740, (1.7297e+09/s)
