------------------------ Caltech3x3 i8
---- ncodebooks=2
Ucr64, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320,  64,  4, -1.0,  (5x10):,  0.0060, (1.0923e+10/s),  0.0060, (1.0923e+10/s),  0.0060, (1.0923e+10/s),  0.0060, (1.0923e+10/s),  0.0060, (1.0923e+10/s)
Ucr64, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320,  64,  4, -1.0,  (5x10):,  0.0580, (1.1299e+09/s),  0.0580, (1.1299e+09/s),  0.0570, (1.1498e+09/s),  0.0580, (1.1299e+09/s),  0.0570, (1.1498e+09/s)
Ucr64, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320,  64,  4, -1.0,  (5x10):,  0.0520, (1.2603e+09/s),  0.0520, (1.2603e+09/s),  0.0520, (1.2603e+09/s),  0.0540, (1.2136e+09/s),  0.0540, (1.2136e+09/s)
Ucr64, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320,  64,  4, -1.0,  (5x10):,  0.0010, (6.5536e+10/s),  0.0010, (6.5536e+10/s),  0.0010, (6.5536e+10/s),  0.0010, (6.5536e+10/s),  0.0010, (6.5536e+10/s)
Ucr64, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320,  64,  4, -1.0,  (5x10):,  0.0030, (2.1845e+10/s),  0.0030, (2.1845e+10/s),  0.0030, (2.1845e+10/s),  0.0030, (2.1845e+10/s),  0.0030, (2.1845e+10/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64,  4,  1.0,  (5x10):,  0.0170, (3.8551e+09/s),  0.0170, (3.8551e+09/s),  0.0170, (3.8551e+09/s),  0.0170, (3.8551e+09/s),  0.0170, (3.8551e+09/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64,  4,  1.0,  (5x10):,  0.0110, (5.9578e+09/s),  0.0110, (5.9578e+09/s),  0.0110, (5.9578e+09/s),  0.0110, (5.9578e+09/s),  0.0110, (5.9578e+09/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64,  4,  2.0,  (5x10):,  0.0310, (2.1141e+09/s),  0.0310, (2.1141e+09/s),  0.0310, (2.1141e+09/s),  0.0310, (2.1141e+09/s),  0.0310, (2.1141e+09/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64,  4,  2.0,  (5x10):,  0.0250, (2.6214e+09/s),  0.0250, (2.6214e+09/s),  0.0250, (2.6214e+09/s),  0.0250, (2.6214e+09/s),  0.0250, (2.6214e+09/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64,  4,  4.0,  (5x10):,  0.0600, (1.0923e+09/s),  0.0600, (1.0923e+09/s),  0.0600, (1.0923e+09/s),  0.0600, (1.0923e+09/s),  0.0600, (1.0923e+09/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64,  4,  4.0,  (5x10):,  0.0540, (1.2136e+09/s),  0.0540, (1.2136e+09/s),  0.0540, (1.2136e+09/s),  0.0540, (1.2136e+09/s),  0.0540, (1.2136e+09/s)
---- ncodebooks=8
Ucr64, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320,  64,  8, -1.0,  (5x10):,  0.0090, (7.2818e+09/s),  0.0090, (7.2818e+09/s),  0.0090, (7.2818e+09/s),  0.0090, (7.2818e+09/s),  0.0090, (7.2818e+09/s)
Ucr64, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320,  64,  8, -1.0,  (5x10):,  0.1120, (5.8514e+08/s),  0.1120, (5.8514e+08/s),  0.1130, (5.7996e+08/s),  0.1120, (5.8514e+08/s),  0.1120, (5.8514e+08/s)
Ucr64, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320,  64,  8, -1.0,  (5x10):,  0.1030, (6.3627e+08/s),  0.1030, (6.3627e+08/s),  0.1030, (6.3627e+08/s),  0.1040, (6.3015e+08/s),  0.1080, (6.0681e+08/s)
Ucr64, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320,  64,  8, -1.0,  (5x10):,  0.0030, (2.1845e+10/s),  0.0030, (2.1845e+10/s),  0.0030, (2.1845e+10/s),  0.0030, (2.1845e+10/s),  0.0030, (2.1845e+10/s)
Ucr64, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320,  64,  8, -1.0,  (5x10):,  0.0040, (1.6384e+10/s),  0.0050, (1.3107e+10/s),  0.0050, (1.3107e+10/s),  0.0050, (1.3107e+10/s),  0.0050, (1.3107e+10/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64,  8,  1.0,  (5x10):,  0.0240, (2.7307e+09/s),  0.0240, (2.7307e+09/s),  0.0240, (2.7307e+09/s),  0.0240, (2.7307e+09/s),  0.0240, (2.7307e+09/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64,  8,  1.0,  (5x10):,  0.0140, (4.6811e+09/s),  0.0140, (4.6811e+09/s),  0.0140, (4.6811e+09/s),  0.0140, (4.6811e+09/s),  0.0140, (4.6811e+09/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64,  8,  2.0,  (5x10):,  0.0360, (1.8204e+09/s),  0.0360, (1.8204e+09/s),  0.0360, (1.8204e+09/s),  0.0360, (1.8204e+09/s),  0.0360, (1.8204e+09/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64,  8,  2.0,  (5x10):,  0.0270, (2.4273e+09/s),  0.0270, (2.4273e+09/s),  0.0270, (2.4273e+09/s),  0.0270, (2.4273e+09/s),  0.0270, (2.4273e+09/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64,  8,  4.0,  (5x10):,  0.0640, (1.0240e+09/s),  0.0640, (1.0240e+09/s),  0.0620, (1.0570e+09/s),  0.0620, (1.0570e+09/s),  0.0620, (1.0570e+09/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64,  8,  4.0,  (5x10):,  0.0530, (1.2365e+09/s),  0.0530, (1.2365e+09/s),  0.0530, (1.2365e+09/s),  0.0530, (1.2365e+09/s),  0.0530, (1.2365e+09/s)
---- ncodebooks=16
Ucr64, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320,  64, 16, -1.0,  (5x10):,  0.0190, (3.4493e+09/s),  0.0190, (3.4493e+09/s),  0.0180, (3.6409e+09/s),  0.0180, (3.6409e+09/s),  0.0180, (3.6409e+09/s)
Ucr64, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320,  64, 16, -1.0,  (5x10):,  0.2660, (2.4638e+08/s),  0.2660, (2.4638e+08/s),  0.2660, (2.4638e+08/s),  0.2790, (2.3490e+08/s),  0.2640, (2.4824e+08/s)
Ucr64, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320,  64, 16, -1.0,  (5x10):,  0.2460, (2.6641e+08/s),  0.2590, (2.5303e+08/s),  0.2590, (2.5303e+08/s),  0.2560, (2.5600e+08/s),  0.2460, (2.6641e+08/s)
Ucr64, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320,  64, 16, -1.0,  (5x10):,  0.0070, (9.3623e+09/s),  0.0070, (9.3623e+09/s),  0.0070, (9.3623e+09/s),  0.0070, (9.3623e+09/s),  0.0070, (9.3623e+09/s)
Ucr64, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320,  64, 16, -1.0,  (5x10):,  0.0100, (6.5536e+09/s),  0.0100, (6.5536e+09/s),  0.0100, (6.5536e+09/s),  0.0100, (6.5536e+09/s),  0.0100, (6.5536e+09/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64, 16,  1.0,  (5x10):,  0.0360, (1.8204e+09/s),  0.0360, (1.8204e+09/s),  0.0360, (1.8204e+09/s),  0.0360, (1.8204e+09/s),  0.0360, (1.8204e+09/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64, 16,  1.0,  (5x10):,  0.0170, (3.8551e+09/s),  0.0170, (3.8551e+09/s),  0.0170, (3.8551e+09/s),  0.0180, (3.6409e+09/s),  0.0170, (3.8551e+09/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64, 16,  2.0,  (5x10):,  0.0500, (1.3107e+09/s),  0.0500, (1.3107e+09/s),  0.0500, (1.3107e+09/s),  0.0500, (1.3107e+09/s),  0.0500, (1.3107e+09/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64, 16,  2.0,  (5x10):,  0.0310, (2.1141e+09/s),  0.0300, (2.1845e+09/s),  0.0300, (2.1845e+09/s),  0.0310, (2.1141e+09/s),  0.0310, (2.1141e+09/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64, 16,  4.0,  (5x10):,  0.0770, (8.5112e+08/s),  0.0760, (8.6232e+08/s),  0.0760, (8.6232e+08/s),  0.0760, (8.6232e+08/s),  0.0760, (8.6232e+08/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64, 16,  4.0,  (5x10):,  0.0570, (1.1498e+09/s),  0.0570, (1.1498e+09/s),  0.0550, (1.1916e+09/s),  0.0550, (1.1916e+09/s),  0.0550, (1.1916e+09/s)
---- ncodebooks=32
Ucr64, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320,  64, 32, -1.0,  (5x10):,  0.0440, (1.4895e+09/s),  0.0420, (1.5604e+09/s),  0.0420, (1.5604e+09/s),  0.0420, (1.5604e+09/s),  0.0420, (1.5604e+09/s)
Ucr64, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320,  64, 32, -1.0,  (5x10):,  0.5580, (1.1745e+08/s),  0.5600, (1.1703e+08/s),  0.5590, (1.1724e+08/s),  0.5580, (1.1745e+08/s),  0.5580, (1.1745e+08/s)
Ucr64, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320,  64, 32, -1.0,  (5x10):,  0.5150, (1.2725e+08/s),  0.5150, (1.2725e+08/s),  0.5140, (1.2750e+08/s),  0.5330, (1.2296e+08/s),  0.5150, (1.2725e+08/s)
Ucr64, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320,  64, 32, -1.0,  (5x10):,  0.0150, (4.3691e+09/s),  0.0150, (4.3691e+09/s),  0.0150, (4.3691e+09/s),  0.0150, (4.3691e+09/s),  0.0150, (4.3691e+09/s)
Ucr64, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320,  64, 32, -1.0,  (5x10):,  0.0280, (2.3406e+09/s),  0.0260, (2.5206e+09/s),  0.0280, (2.3406e+09/s),  0.0260, (2.5206e+09/s),  0.0270, (2.4273e+09/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64, 32,  1.0,  (5x10):,  0.0650, (1.0082e+09/s),  0.0650, (1.0082e+09/s),  0.0650, (1.0082e+09/s),  0.0650, (1.0082e+09/s),  0.0660, (9.9297e+08/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64, 32,  1.0,  (5x10):,  0.0230, (2.8494e+09/s),  0.0220, (2.9789e+09/s),  0.0220, (2.9789e+09/s),  0.0220, (2.9789e+09/s),  0.0220, (2.9789e+09/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64, 32,  2.0,  (5x10):,  0.0780, (8.4021e+08/s),  0.0780, (8.4021e+08/s),  0.0780, (8.4021e+08/s),  0.0780, (8.4021e+08/s),  0.0780, (8.4021e+08/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64, 32,  2.0,  (5x10):,  0.0350, (1.8725e+09/s),  0.0350, (1.8725e+09/s),  0.0350, (1.8725e+09/s),  0.0350, (1.8725e+09/s),  0.0350, (1.8725e+09/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64, 32,  4.0,  (5x10):,  0.1050, (6.2415e+08/s),  0.1040, (6.3015e+08/s),  0.1050, (6.2415e+08/s),  0.1040, (6.3015e+08/s),  0.1040, (6.3015e+08/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64, 32,  4.0,  (5x10):,  0.0610, (1.0744e+09/s),  0.0610, (1.0744e+09/s),  0.0610, (1.0744e+09/s),  0.0610, (1.0744e+09/s),  0.0610, (1.0744e+09/s)
---- ncodebooks=64
Ucr64, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320,  64, 64, -1.0,  (5x10):,  0.0860, (7.6205e+08/s),  0.0860, (7.6205e+08/s),  0.0860, (7.6205e+08/s),  0.0860, (7.6205e+08/s),  0.0860, (7.6205e+08/s)
Ucr64, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320,  64, 64, -1.0,  (5x10):,  1.1150, (5.8777e+07/s),  1.1210, (5.8462e+07/s),  1.1210, (5.8462e+07/s),  1.1550, (5.6741e+07/s),  1.1540, (5.6790e+07/s)
Ucr64, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320,  64, 64, -1.0,  (5x10):,  1.0320, (6.3504e+07/s),  1.0320, (6.3504e+07/s),  1.0640, (6.1594e+07/s),  1.0690, (6.1306e+07/s),  1.0270, (6.3813e+07/s)
Ucr64, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320,  64, 64, -1.0,  (5x10):,  0.0270, (2.4273e+09/s),  0.0270, (2.4273e+09/s),  0.0270, (2.4273e+09/s),  0.0300, (2.1845e+09/s),  0.0290, (2.2599e+09/s)
Ucr64, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320,  64, 64, -1.0,  (5x10):,  0.0540, (1.2136e+09/s),  0.0540, (1.2136e+09/s),  0.0540, (1.2136e+09/s),  0.0540, (1.2136e+09/s),  0.0540, (1.2136e+09/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64, 64,  1.0,  (5x10):,  0.1320, (4.9648e+08/s),  0.1300, (5.0412e+08/s),  0.1300, (5.0412e+08/s),  0.1300, (5.0412e+08/s),  0.1290, (5.0803e+08/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64, 64,  1.0,  (5x10):,  0.0420, (1.5604e+09/s),  0.0420, (1.5604e+09/s),  0.0420, (1.5604e+09/s),  0.0420, (1.5604e+09/s),  0.0420, (1.5604e+09/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64, 64,  2.0,  (5x10):,  0.1470, (4.4582e+08/s),  0.1470, (4.4582e+08/s),  0.1470, (4.4582e+08/s),  0.1470, (4.4582e+08/s),  0.1470, (4.4582e+08/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64, 64,  2.0,  (5x10):,  0.0580, (1.1299e+09/s),  0.0570, (1.1498e+09/s),  0.0560, (1.1703e+09/s),  0.0580, (1.1299e+09/s),  0.0570, (1.1498e+09/s)
Ucr64, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320,  64, 64,  4.0,  (5x10):,  0.1840, (3.5617e+08/s),  0.1780, (3.6818e+08/s),  0.1770, (3.7026e+08/s),  0.1770, (3.7026e+08/s),  0.1770, (3.7026e+08/s)
Ucr64, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320,  64, 64,  4.0,  (5x10):,  0.0910, (7.2018e+08/s),  0.0890, (7.3636e+08/s),  0.0890, (7.3636e+08/s),  0.0890, (7.3636e+08/s),  0.0910, (7.2018e+08/s)
------------------------ Ucr128 f32
---- ncodebooks=2
Ucr128, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320, 128,  2, -1.0, (5x10):,  0.0090, (1.4564e+10/s),  0.0090, (1.4564e+10/s),  0.0090, (1.4564e+10/s),  0.0090, (1.4564e+10/s),  0.0090, (1.4564e+10/s)
Ucr128, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320, 128,  2, -1.0, (5x10):,  0.0640, (2.0480e+09/s),  0.0640, (2.0480e+09/s),  0.0640, (2.0480e+09/s),  0.0640, (2.0480e+09/s),  0.0630, (2.0805e+09/s)
Ucr128, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320, 128,  2, -1.0, (5x10):,  0.0510, (2.5700e+09/s),  0.0510, (2.5700e+09/s),  0.0510, (2.5700e+09/s),  0.0510, (2.5700e+09/s),  0.0510, (2.5700e+09/s)
Ucr128, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320, 128,  2, -1.0, (5x10):,  0.0000, (inf/s),  0.0000, (inf/s),  0.0000, (inf/s),  0.0000, (inf/s),  0.0000, (inf/s)
Ucr128, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320, 128,  2, -1.0, (5x10):,  0.0070, (1.8725e+10/s),  0.0070, (1.8725e+10/s),  0.0070, (1.8725e+10/s),  0.0070, (1.8725e+10/s),  0.0070, (1.8725e+10/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128,  2,  1.0, (5x10):,  0.0290, (4.5197e+09/s),  0.0290, (4.5197e+09/s),  0.0290, (4.5197e+09/s),  0.0290, (4.5197e+09/s),  0.0290, (4.5197e+09/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128,  2,  1.0, (5x10):,  0.0190, (6.8985e+09/s),  0.0190, (6.8985e+09/s),  0.0190, (6.8985e+09/s),  0.0190, (6.8985e+09/s),  0.0190, (6.8985e+09/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128,  2,  2.0, (5x10):,  0.0640, (2.0480e+09/s),  0.0640, (2.0480e+09/s),  0.0640, (2.0480e+09/s),  0.0640, (2.0480e+09/s),  0.0610, (2.1487e+09/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128,  2,  2.0, (5x10):,  0.0550, (2.3831e+09/s),  0.0550, (2.3831e+09/s),  0.0510, (2.5700e+09/s),  0.0510, (2.5700e+09/s),  0.0510, (2.5700e+09/s)
---- ncodebooks=4
Ucr128, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320, 128,  4, -1.0, (5x10):,  0.0100, (1.3107e+10/s),  0.0100, (1.3107e+10/s),  0.0100, (1.3107e+10/s),  0.0100, (1.3107e+10/s),  0.0100, (1.3107e+10/s)
Ucr128, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320, 128,  4, -1.0, (5x10):,  0.1130, (1.1599e+09/s),  0.1130, (1.1599e+09/s),  0.1130, (1.1599e+09/s),  0.1130, (1.1599e+09/s),  0.1130, (1.1599e+09/s)
Ucr128, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320, 128,  4, -1.0, (5x10):,  0.1030, (1.2725e+09/s),  0.1030, (1.2725e+09/s),  0.1030, (1.2725e+09/s),  0.1030, (1.2725e+09/s),  0.1030, (1.2725e+09/s)
Ucr128, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320, 128,  4, -1.0, (5x10):,  0.0010, (1.3107e+11/s),  0.0010, (1.3107e+11/s),  0.0010, (1.3107e+11/s),  0.0010, (1.3107e+11/s),  0.0010, (1.3107e+11/s)
Ucr128, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320, 128,  4, -1.0, (5x10):,  0.0070, (1.8725e+10/s),  0.0070, (1.8725e+10/s),  0.0070, (1.8725e+10/s),  0.0070, (1.8725e+10/s),  0.0070, (1.8725e+10/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128,  4,  1.0, (5x10):,  0.0350, (3.7449e+09/s),  0.0350, (3.7449e+09/s),  0.0340, (3.8551e+09/s),  0.0340, (3.8551e+09/s),  0.0350, (3.7449e+09/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128,  4,  1.0, (5x10):,  0.0250, (5.2429e+09/s),  0.0230, (5.6988e+09/s),  0.0230, (5.6988e+09/s),  0.0230, (5.6988e+09/s),  0.0230, (5.6988e+09/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128,  4,  2.0, (5x10):,  0.0620, (2.1141e+09/s),  0.0620, (2.1141e+09/s),  0.0600, (2.1845e+09/s),  0.0600, (2.1845e+09/s),  0.0600, (2.1845e+09/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128,  4,  2.0, (5x10):,  0.0500, (2.6214e+09/s),  0.0500, (2.6214e+09/s),  0.0500, (2.6214e+09/s),  0.0500, (2.6214e+09/s),  0.0500, (2.6214e+09/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128,  4,  4.0, (5x10):,  0.1130, (1.1599e+09/s),  0.1130, (1.1599e+09/s),  0.1130, (1.1599e+09/s),  0.1130, (1.1599e+09/s),  0.1130, (1.1599e+09/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128,  4,  4.0, (5x10):,  0.1030, (1.2725e+09/s),  0.1030, (1.2725e+09/s),  0.1030, (1.2725e+09/s),  0.1080, (1.2136e+09/s),  0.1030, (1.2725e+09/s)
---- ncodebooks=8
Ucr128, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320, 128,  8, -1.0, (5x10):,  0.0140, (9.3623e+09/s),  0.0140, (9.3623e+09/s),  0.0140, (9.3623e+09/s),  0.0150, (8.7381e+09/s),  0.0140, (9.3623e+09/s)
Ucr128, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320, 128,  8, -1.0, (5x10):,  0.2220, (5.9041e+08/s),  0.2220, (5.9041e+08/s),  0.2220, (5.9041e+08/s),  0.2210, (5.9309e+08/s),  0.2220, (5.9041e+08/s)
Ucr128, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320, 128,  8, -1.0, (5x10):,  0.2070, (6.3320e+08/s),  0.2070, (6.3320e+08/s),  0.2070, (6.3320e+08/s),  0.2070, (6.3320e+08/s),  0.2070, (6.3320e+08/s)
Ucr128, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320, 128,  8, -1.0, (5x10):,  0.0030, (4.3691e+10/s),  0.0030, (4.3691e+10/s),  0.0030, (4.3691e+10/s),  0.0030, (4.3691e+10/s),  0.0030, (4.3691e+10/s)
Ucr128, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320, 128,  8, -1.0, (5x10):,  0.0090, (1.4564e+10/s),  0.0090, (1.4564e+10/s),  0.0090, (1.4564e+10/s),  0.0100, (1.3107e+10/s),  0.0100, (1.3107e+10/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128,  8,  1.0, (5x10):,  0.0450, (2.9127e+09/s),  0.0440, (2.9789e+09/s),  0.0440, (2.9789e+09/s),  0.0440, (2.9789e+09/s),  0.0440, (2.9789e+09/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128,  8,  1.0, (5x10):,  0.0290, (4.5197e+09/s),  0.0290, (4.5197e+09/s),  0.0290, (4.5197e+09/s),  0.0290, (4.5197e+09/s),  0.0290, (4.5197e+09/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128,  8,  2.0, (5x10):,  0.0690, (1.8996e+09/s),  0.0670, (1.9563e+09/s),  0.0670, (1.9563e+09/s),  0.0670, (1.9563e+09/s),  0.0670, (1.9563e+09/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128,  8,  2.0, (5x10):,  0.0530, (2.4731e+09/s),  0.0530, (2.4731e+09/s),  0.0530, (2.4731e+09/s),  0.0530, (2.4731e+09/s),  0.0530, (2.4731e+09/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128,  8,  4.0, (5x10):,  0.1210, (1.0832e+09/s),  0.1210, (1.0832e+09/s),  0.1200, (1.0923e+09/s),  0.1200, (1.0923e+09/s),  0.1200, (1.0923e+09/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128,  8,  4.0, (5x10):,  0.1060, (1.2365e+09/s),  0.1100, (1.1916e+09/s),  0.1090, (1.2025e+09/s),  0.1090, (1.2025e+09/s),  0.1090, (1.2025e+09/s)
---- ncodebooks=16
Ucr128, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320, 128, 16, -1.0, (5x10):,  0.0300, (4.3691e+09/s),  0.0300, (4.3691e+09/s),  0.0290, (4.5197e+09/s),  0.0290, (4.5197e+09/s),  0.0290, (4.5197e+09/s)
Ucr128, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320, 128, 16, -1.0, (5x10):,  0.5520, (2.3745e+08/s),  0.5530, (2.3702e+08/s),  0.5520, (2.3745e+08/s),  0.5290, (2.4777e+08/s),  0.5290, (2.4777e+08/s)
Ucr128, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320, 128, 16, -1.0, (5x10):,  0.4990, (2.6267e+08/s),  0.5000, (2.6214e+08/s),  0.4990, (2.6267e+08/s),  0.4980, (2.6320e+08/s),  0.5010, (2.6162e+08/s)
Ucr128, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320, 128, 16, -1.0, (5x10):,  0.0070, (1.8725e+10/s),  0.0070, (1.8725e+10/s),  0.0070, (1.8725e+10/s),  0.0060, (2.1845e+10/s),  0.0060, (2.1845e+10/s)
Ucr128, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320, 128, 16, -1.0, (5x10):,  0.0200, (6.5536e+09/s),  0.0200, (6.5536e+09/s),  0.0200, (6.5536e+09/s),  0.0200, (6.5536e+09/s),  0.0200, (6.5536e+09/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128, 16,  1.0, (5x10):,  0.0650, (2.0165e+09/s),  0.0650, (2.0165e+09/s),  0.0650, (2.0165e+09/s),  0.0650, (2.0165e+09/s),  0.0650, (2.0165e+09/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128, 16,  1.0, (5x10):,  0.0350, (3.7449e+09/s),  0.0350, (3.7449e+09/s),  0.0350, (3.7449e+09/s),  0.0350, (3.7449e+09/s),  0.0350, (3.7449e+09/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128, 16,  2.0, (5x10):,  0.0900, (1.4564e+09/s),  0.0910, (1.4404e+09/s),  0.0920, (1.4247e+09/s),  0.0920, (1.4247e+09/s),  0.0910, (1.4404e+09/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128, 16,  2.0, (5x10):,  0.0620, (2.1141e+09/s),  0.0620, (2.1141e+09/s),  0.0620, (2.1141e+09/s),  0.0620, (2.1141e+09/s),  0.0620, (2.1141e+09/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128, 16,  4.0, (5x10):,  0.1410, (9.2959e+08/s),  0.1400, (9.3623e+08/s),  0.1400, (9.3623e+08/s),  0.1400, (9.3623e+08/s),  0.1400, (9.3623e+08/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128, 16,  4.0, (5x10):,  0.1100, (1.1916e+09/s),  0.1100, (1.1916e+09/s),  0.1100, (1.1916e+09/s),  0.1100, (1.1916e+09/s),  0.1100, (1.1916e+09/s)
---- ncodebooks=32
